timestamp,plate_number,vehicle_type,cross_count,reverse_count
2024-04-28 13:55:01,ท4475,pickup,2,0
2024-04-28 13:55:01,สก330,tuktuk,0,0
2024-04-28 14:05:01,สก330,tuktuk,0,0
2024-04-28 14:10:01,สก330,tuktuk,0,0
2024-04-28 14:10:01,สก330,tuktuk,0,0
2024-04-28 14:10:01,สก330,tuktuk,0,0
2024-04-28 14:10:01,สก330,tuktuk,0,0
2024-04-28 14:10:01,สก330,tuktuk,0,0
2024-04-28 14:15:01,สก330,bus,0,0
2024-04-28 14:15:01,สก330,other,0,0
2024-04-28 14:15:01,สก330,tuktuk,0,0
2024-04-28 14:20:01,กพ207กง,hatchback,0,0
2024-04-28 14:30:01,1มข383,taxi,5,5
2024-04-28 14:30:01,1มก8835,taxi,0,2
2024-04-28 14:30:01,ทฬ7855,sedan,0,0
2024-04-28 14:35:01,สก330,tuktuk,0,0
2024-04-28 14:40:01,สก330,tuktuk,0,2
2024-04-28 14:40:01,343555,bus,0,0
2024-04-28 14:40:01,433533,bus,0,2
2024-04-28 14:45:01,ทห6879,bus,0,5
2024-04-28 14:45:01,ท2221,taxi,0,0
2024-04-28 14:55:01,ขก4824,taxi,4,0
2024-04-28 14:55:01,มก4547,sedan,0,0
2024-04-28 14:55:01,ทส3468,motorbike,0,0
2024-04-28 14:55:01,19120,taxi,2,4
2024-04-28 14:55:01,16102,taxi,94,0
2024-04-28 03:00:01,ทห1490,truck,0,0
2024-04-28 03:05:02,ทห1490,truck,0,0
2024-04-28 03:05:02,ทห1490,bus,0,0
2024-04-28 03:05:02,ทห1490,bus,0,4
2024-04-28 03:10:01,ทห1490,bus,2,0
2024-04-28 03:10:01,ทห1490,truck,0,0
2024-04-28 03:10:01,ทห1490,truck,0,0
2024-04-28 03:10:01,ทห1490,truck,0,0
2024-04-28 03:15:01,ทห1490,truck,0,0
2024-04-28 03:15:01,ทห1490,truck,0,0
2024-04-28 03:15:01,ทห1490,truck,0,0
2024-04-28 03:15:01,ทห1490,truck,0,0
2024-04-28 03:15:01,ทห1490,truck,0,3
2024-04-28 03:20:01,ทห1490,truck,0,0
2024-04-28 03:20:01,ทห1490,truck,2,0
2024-04-28 05:25:01,ฮค9016,bus,0,0
2024-04-28 06:30:01,344992,other,0,0
2024-04-28 07:05:01,ก7771กบ451,motorbike,0,0
2024-04-28 07:10:01,กง11ก5011,motorbike,0,0
2024-04-28 07:10:01,ก771กบ111,motorbike,0,0
2024-04-28 07:10:01,นจ2814,pickup,0,0
2024-04-28 07:15:01,นจ2814,pickup,0,0
2024-04-28 07:45:01,สก5772,tuktuk,2,0
2024-04-28 07:45:01,8ก03330,motorbike,2,0
2024-04-28 08:25:01,345251,pickup,0,0
2024-04-28 08:25:01,นข6154,bus,0,0
2024-04-28 08:25:01,นข6154,other,0,0
2024-04-28 08:30:01,444280,pickup,7,0
2024-04-28 08:40:01,4ขต8530,motorbike,0,2
2024-04-28 08:40:01,ก9975,motorbike,2,2
2024-04-28 08:40:01,กข9175,motorbike,4,0
2024-04-28 09:00:01,6กก352,motorbike,0,0
2024-04-28 09:00:01,ฮต5141,pickup,0,0
2024-04-28 09:15:01,1นฆ5943,bus,0,0
2024-04-28 09:15:01,1นฆ5943,pickup,0,0
2024-04-28 09:15:01,1นฆ5943,other,0,0
2024-04-28 09:15:01,1นฆ5943,bus,0,0
2024-04-28 11:20:01,4ขฬ5110,pickup,0,6
2024-04-28 11:25:01,ฮพ1972,pickup,0,0
