timestamp,plate_number,vehicle_type,cross_count,reverse_count
2024-04-29 05:45:01,ก555,pickup,9,2
2024-04-29 05:55:01,,bus,4,0
2024-04-29 05:55:01,,bus,75,27
2024-04-29 06:05:01,35427,pickup,8,0
2024-04-29 06:10:01,,pickup,0,0
2024-04-29 06:10:01,,van,0,0
2024-04-29 06:10:01,,van,3,0
2024-04-29 06:10:01,,van,0,2
2024-04-29 06:15:01,สก2765,tuktuk,0,0
2024-04-29 06:20:01,,,0,0
2024-04-29 06:25:01,,,0,0
2024-04-29 06:25:01,,,0,2
2024-04-29 06:25:01,,,0,6
2024-04-29 06:25:01,,,3,0
2024-04-29 06:25:01,,,0,0
2024-04-29 06:30:01,,van,0,0
2024-04-29 06:30:01,,van,2,2
2024-04-29 06:30:01,,van,3,0
2024-04-29 06:40:01,ฮฐ4581,pickup,0,0
2024-04-29 06:40:01,ก5234,bus,3,3
2024-04-29 06:50:01,,tuktuk,7,3
2024-04-29 07:00:01,,bus,4,0
2024-04-29 07:20:02,,bus,4,2
2024-04-29 07:20:02,,bus,0,0
2024-04-29 07:20:02,,bus,0,5
2024-04-29 07:20:02,,bus,0,0
2024-04-29 07:25:01,,bus,6,3
2024-04-29 07:25:01,,bus,0,0
2024-04-29 07:25:01,,suv,0,0
2024-04-29 07:25:01,,other,0,0
2024-04-29 07:40:01,,bus,0,0
2024-04-29 07:40:01,,bus,0,2
2024-04-29 07:45:01,,van,12,5
2024-04-29 07:45:01,,truck,0,0
2024-04-29 07:50:01,320434,bus,2,0
2024-04-29 07:50:01,345363,other,0,2
2024-04-29 07:50:01,,hatchback,2,0
2024-04-29 07:55:01,,truck,0,0
2024-04-29 07:55:01,,truck,4,3
2024-04-29 08:10:01,,pickup,9,5
2024-04-29 08:10:01,,pickup,0,0
2024-04-29 08:10:01,345221,pickup,0,0
2024-04-29 08:10:01,,other,0,0
2024-04-29 08:10:01,345251,pickup,4,0
2024-04-29 08:15:01,340251,pickup,0,6
2024-04-29 08:15:01,ก1577,pickup,0,2
2024-04-29 08:15:01,,truck,0,0
2024-04-29 08:15:01,,taxi,14,3
2024-04-29 08:25:00,,bus,4,6
2024-04-29 08:30:01,,,0,4
2024-04-29 08:30:01,,,0,0
2024-04-29 08:30:01,,,0,0
2024-04-29 08:30:01,,,8,0
2024-04-29 08:30:01,,,0,0
2024-04-29 08:30:01,,,2,5
2024-04-29 08:30:01,,,0,0
2024-04-29 08:30:01,,,0,2
2024-04-29 08:35:01,,,0,0
2024-04-29 08:40:01,,,0,0
2024-04-29 08:40:01,,,0,0
2024-04-29 08:40:01,,,2,12
2024-04-29 08:40:01,,,0,0
2024-04-29 08:40:01,,,0,0
2024-04-29 08:50:01,,,3,3
2024-04-29 08:55:01,,tuktuk,2,4
2024-04-29 08:55:01,,bus,0,0
2024-04-29 08:55:01,,bus,6,0
2024-04-29 09:10:01,,van,2,5
2024-04-29 09:20:01,,,6,0
2024-04-29 09:20:01,,,0,0
2024-04-29 09:25:01,3กส2212,suv,0,0
2024-04-29 09:25:01,,pickup,0,0
2024-04-29 09:35:01,319438,truck,9,7
2024-04-29 09:40:01,319438,truck,0,0
2024-04-29 09:40:01,,pickup,0,0
2024-04-29 09:40:01,,other,0,0
2024-04-29 09:40:01,,pickup,0,0
2024-04-29 09:40:01,1นจ6479,pickup,8,0
2024-04-29 09:40:01,1นจ6479,pickup,2,0
2024-04-29 09:45:02,1นจ6479,pickup,0,8
2024-04-29 10:10:01,,tuktuk,3,2
2024-04-29 10:10:01,สว710,tuktuk,0,0
2024-04-29 10:10:01,,van,2,0
2024-04-29 10:15:01,,truck,4,5
2024-04-29 10:15:01,,van,8,0
2024-04-29 10:15:01,สก570,tuktuk,0,3
2024-04-29 10:15:01,,bus,0,6
2024-04-29 10:15:01,,bus,3,0
2024-04-29 10:20:01,,bus,0,0
2024-04-29 10:20:01,,bus,0,0
2024-04-29 10:20:01,,bus,0,0
2024-04-29 10:20:01,สก2879,tuktuk,5,0
2024-04-29 10:25:01,สก2879,tuktuk,0,0
2024-04-29 10:30:01,สช891,tuktuk,3,6
2024-04-29 10:40:01,สก3503,tuktuk,4,8
2024-04-29 10:40:01,สก3503,tuktuk,4,5
2024-04-29 10:45:01,7กม6762,pickup,6,0
2024-04-29 10:45:01,7กม6762,pickup,0,4
2024-04-29 10:50:01,7กม6762,pickup,0,0
2024-04-29 10:55:02,,tuktuk,0,0
2024-04-29 10:55:02,,tuktuk,2,6
2024-04-29 11:15:01,สก2879,tuktuk,3,4
2024-04-29 11:35:01,,tuktuk,0,4
2024-04-29 11:40:01,,truck,0,0
2024-04-29 11:40:01,,tuktuk,7,4
2024-04-29 11:40:01,,tuktuk,0,4
2024-04-29 11:45:01,สก771,tuktuk,0,0
2024-04-29 11:50:01,สก771,tuktuk,0,0
2024-04-29 11:50:01,สก771,tuktuk,0,3
2024-04-29 11:50:01,สก771,tuktuk,0,0
2024-04-29 11:55:01,339050,bus,0,0
2024-04-29 11:55:01,,bus,0,0
2024-04-29 11:55:01,,bus,0,0
2024-04-29 11:55:01,,bus,0,0
2024-04-29 11:55:01,,bus,0,0
2024-04-29 12:00:01,,bus,2,0
2024-04-29 12:00:01,,bus,0,0
2024-04-29 12:00:01,,bus,0,0
2024-04-29 12:00:01,,bus,0,6
2024-04-29 12:05:01,,bus,0,0
2024-04-29 12:05:01,,bus,0,2
2024-04-29 12:10:01,,bus,0,0
2024-04-29 12:10:01,,bus,0,0
2024-04-29 12:10:01,,bus,0,2
2024-04-29 12:10:01,,bus,0,0
2024-04-29 12:15:01,,bus,0,0
2024-04-29 12:15:01,,bus,2,0
2024-04-29 12:15:01,,bus,15,0
2024-04-29 12:15:01,320790,other,0,0
2024-04-29 12:15:01,,bus,3,3
2024-04-29 12:15:01,320790,sedan,0,0
2024-04-29 12:15:01,,bus,0,0
2024-04-29 12:20:01,,bus,0,0
2024-04-29 12:20:01,,bus,2,0
2024-04-29 12:20:01,344341,bus,0,0
2024-04-29 12:25:01,,bus,0,0
2024-04-29 12:25:01,สก2879,tuktuk,4,0
2024-04-29 12:30:02,สก2879,tuktuk,2,4
2024-04-29 12:30:02,,other,0,0
2024-04-29 12:30:02,,other,0,0
2024-04-29 12:30:02,สก2879,tuktuk,0,0
2024-04-29 12:35:01,สก2879,tuktuk,0,0
2024-04-29 12:35:01,สก2879,tuktuk,2,4
2024-04-29 12:50:01,,van,2,0
2024-04-29 12:50:01,,bus,7,6
2024-04-29 12:55:01,,van,2,0
2024-04-29 13:00:01,,tuktuk,0,0
2024-04-29 13:00:01,สง622,motorbike,4,3
2024-04-29 13:05:01,,truck,2,2
2024-04-29 13:10:01,,truck,0,0
2024-04-29 13:10:01,สก547,tuktuk,0,0
2024-04-29 13:10:01,กก547,tuktuk,2,0
2024-04-29 13:15:01,สก547,tuktuk,4,0
2024-04-29 13:15:01,สก547,tuktuk,0,0
2024-04-29 13:15:01,,truck,11,0
2024-04-29 13:15:01,,suv,5,0
2024-04-29 13:20:01,,pickup,0,0
2024-04-29 13:20:01,,van,0,0
2024-04-29 13:25:01,,motorbike,0,0
2024-04-29 13:25:01,,motorbike,0,5
2024-04-29 13:30:01,7755,bus,0,0
2024-04-29 13:35:01,,pickup,4,4
2024-04-29 13:40:02,,van,3,0
2024-04-29 13:55:01,,tuktuk,3,0
2024-04-29 13:55:01,,tuktuk,0,4
2024-04-29 13:55:01,สก5634,tuktuk,0,2
2024-04-29 13:55:01,,suv,0,0
2024-04-29 13:55:01,,bus,2,0
2024-04-29 14:00:01,,tuktuk,0,0
2024-04-29 14:00:01,,tuktuk,0,0
2024-04-29 14:00:01,,tuktuk,0,0
2024-04-29 14:00:01,,tuktuk,0,0
2024-04-29 14:05:01,,tuktuk,0,0
2024-04-29 14:10:01,ฆข2251,sedan,3,2
2024-04-29 14:10:01,ฆช2251,sedan,0,0
2024-04-29 14:15:01,3ฐ8035,taxi,0,2
2024-04-29 14:15:01,,taxi,0,0
2024-04-29 14:15:01,,taxi,5,2
2024-04-29 14:20:01,,taxi,0,0
2024-04-29 14:25:01,,taxi,0,0
2024-04-29 14:25:01,,van,0,0
2024-04-29 14:30:01,,bus,0,0
2024-04-29 14:30:01,กก3559,van,3,0
2024-04-29 14:30:01,,other,0,2
2024-04-29 14:30:01,,tuktuk,2,2
2024-04-29 14:30:01,สก4339,tuktuk,0,0
2024-04-29 14:35:01,37400,tuktuk,0,0
2024-04-29 14:40:01,สก4339,tuktuk,0,0
2024-04-29 14:40:01,,suv,0,0
2024-04-29 14:40:01,,suv,0,2
2024-04-29 14:40:01,,suv,0,0
2024-04-29 14:40:01,,suv,0,0
2024-04-29 14:45:01,,suv,7,2
2024-04-29 14:45:01,,suv,2,3
2024-04-29 14:45:01,,suv,0,0
2024-04-29 14:45:01,,van,0,0
2024-04-29 14:55:01,,suv,0,0
2024-04-29 14:55:01,,suv,0,0
2024-04-29 14:55:01,344955,other,0,0
2024-04-29 14:55:01,,pickup,0,0
2024-04-29 14:55:01,344953,other,0,0
2024-04-29 14:55:01,,pickup,0,0
2024-04-29 14:55:01,344953,other,0,0
2024-04-29 14:55:01,,suv,0,0
2024-04-29 14:55:01,344953,motorbike,0,0
2024-04-29 15:00:01,,suv,0,4
2024-04-29 15:00:01,344953,other,0,0
2024-04-29 15:00:01,,hatchback,5,2
2024-04-29 15:00:01,344553,other,0,0
2024-04-29 15:10:01,,truck,2,0
2024-04-29 15:10:01,,truck,6,3
2024-04-29 15:10:01,,truck,0,7
2024-04-29 15:10:01,,truck,0,0
2024-04-29 15:15:01,,truck,0,0
2024-04-29 15:15:01,,truck,0,2
2024-04-29 15:15:01,,truck,0,0
2024-04-29 15:15:01,,truck,0,0
2024-04-29 15:20:01,,truck,0,0
2024-04-29 15:25:01,,truck,0,0
2024-04-29 15:25:01,,truck,0,0
2024-04-29 15:25:01,,truck,5,3
2024-04-29 15:25:01,,truck,0,4
2024-04-29 15:25:01,,other,0,0
2024-04-29 15:30:01,,truck,3,0
2024-04-29 15:30:01,,truck,0,0
2024-04-29 15:30:01,,truck,0,0
2024-04-29 15:30:01,,truck,3,2
2024-04-29 15:30:01,,truck,0,3
2024-04-29 15:35:01,,truck,0,0
2024-04-29 15:40:01,,truck,0,0
2024-04-29 15:40:01,,truck,0,0
2024-04-29 15:40:01,2ขล4528,pickup,0,0
2024-04-29 15:40:01,,truck,0,0
2024-04-29 15:40:01,2ขล4528,pickup,0,0
2024-04-29 15:40:01,,truck,0,0
2024-04-29 15:40:01,2ขล4528,pickup,0,0
2024-04-29 15:45:01,,truck,0,0
2024-04-29 15:45:01,2ขล4528,pickup,0,0
2024-04-29 15:45:01,,truck,0,0
2024-04-29 15:45:01,,truck,0,0
2024-04-29 15:45:01,2ขล4528,pickup,0,0
2024-04-29 15:45:01,,truck,0,0
2024-04-29 15:45:01,,truck,0,0
2024-04-29 15:45:01,2ขล4528,pickup,0,0
2024-04-29 15:45:01,,truck,0,0
2024-04-29 15:45:01,2ขล4528,pickup,0,0
2024-04-29 15:45:01,,truck,2,0
2024-04-29 15:50:01,2ขล4528,pickup,0,0
2024-04-29 15:55:02,,truck,0,0
2024-04-29 15:55:02,,truck,0,0
2024-04-29 15:55:02,4528,suv,0,0
2024-04-29 15:55:02,,truck,2,0
2024-04-29 15:55:02,2ขล4528,suv,0,0
2024-04-29 15:55:02,,truck,0,2
2024-04-29 15:55:02,2ขล4528,suv,0,0
2024-04-29 15:55:02,,truck,0,0
2024-04-29 15:55:02,,truck,0,0
2024-04-29 16:00:01,,truck,0,0
2024-04-29 16:00:01,,truck,0,0
2024-04-29 16:00:01,,truck,0,2
2024-04-29 16:00:01,,truck,0,0
2024-04-29 16:10:01,,truck,0,0
2024-04-29 16:10:01,,truck,0,0
2024-04-29 16:10:01,,truck,2,3
2024-04-29 16:10:01,,truck,0,0
2024-04-29 16:10:01,,truck,0,0
2024-04-29 16:15:01,,truck,0,0
2024-04-29 16:15:01,,truck,0,0
2024-04-29 16:15:01,,truck,0,0
2024-04-29 16:15:01,,truck,0,0
2024-04-29 16:20:01,,truck,0,6
2024-04-29 16:25:01,,truck,2,0
2024-04-29 16:25:01,,truck,3,8
2024-04-29 16:25:01,,truck,2,0
2024-04-29 16:25:01,,truck,0,0
2024-04-29 16:30:01,,truck,4,3
2024-04-29 16:30:01,,truck,0,0
2024-04-29 16:30:01,,truck,0,0
2024-04-29 16:30:01,,truck,0,0
2024-04-29 16:30:01,,truck,4,6
2024-04-29 16:40:01,,truck,0,0
2024-04-29 16:40:01,,truck,0,0
2024-04-29 16:40:01,,truck,0,0
2024-04-29 16:40:01,,truck,3,8
2024-04-29 16:40:01,,truck,0,0
2024-04-29 16:45:01,,truck,0,0
2024-04-29 16:45:01,,truck,0,0
2024-04-29 16:45:01,,truck,0,0
2024-04-29 16:45:01,,truck,0,4
2024-04-29 02:00:01,,bus,0,0
2024-04-29 02:00:01,,other,0,0
2024-04-29 02:00:01,,bus,0,0
2024-04-29 02:00:01,,bus,0,0
2024-04-29 02:05:01,,other,0,0
2024-04-29 02:05:01,ชขก9770,truck,0,0
2024-04-29 02:05:01,5ขก9770,truck,0,0
2024-04-29 02:05:01,5ขก9770,bus,2,0
2024-04-29 02:10:01,,suv,0,0
2024-04-29 03:25:01,ทห1490,bus,3,0
2024-04-29 03:25:01,ทห1490,truck,0,3
2024-04-29 03:30:01,ทห1490,sedan,0,0
2024-04-29 03:30:01,ทห1490,truck,0,0
2024-04-29 03:30:01,ทห1490,truck,0,0
2024-04-29 03:30:01,ทห1490,truck,0,0
2024-04-29 03:35:01,,,0,0
2024-04-29 03:35:01,,,0,0
2024-04-29 03:35:01,,,3,0
2024-04-29 03:35:01,,,0,0
2024-04-29 03:35:01,,,0,0
2024-04-29 03:40:01,ทห1490,truck,0,0
2024-04-29 03:40:01,ทห1490,truck,0,0
2024-04-29 03:40:01,ทห1490,truck,0,0
2024-04-29 03:40:01,ทห1490,truck,0,0
2024-04-29 03:45:02,ทห1490,truck,2,4
2024-04-29 03:45:02,ทห1490,truck,0,0
2024-04-29 03:45:02,ทห1490,truck,0,0
2024-04-29 03:45:02,ทห1490,truck,10,4
2024-04-29 03:45:02,ทห1490,truck,2,0
2024-04-29 03:50:01,,,0,0
2024-04-29 03:50:01,,,0,0
2024-04-29 03:50:01,,,0,0
2024-04-29 03:50:01,,,0,0
2024-04-29 03:55:01,1ก7168,taxi,0,0
2024-04-29 04:10:01,,truck,5,0
2024-04-29 04:10:01,,van,0,2
2024-04-29 04:25:01,8กฐ6370,pickup,3,3
2024-04-29 04:25:01,8กฐ6370,pickup,0,0
2024-04-29 04:25:01,8กฐ6370,pickup,0,0
2024-04-29 04:30:01,8กฐ6370,pickup,0,0
2024-04-29 04:30:01,8กฐ6370,pickup,0,0
2024-04-29 04:30:01,8กฐ6370,pickup,0,3
2024-04-29 04:30:01,8กฐ6370,pickup,0,0
2024-04-29 04:30:01,8กฐ6370,pickup,0,0
2024-04-29 04:35:01,8กฐ6370,pickup,0,5
2024-04-29 04:35:01,8กฐ6370,pickup,3,0
2024-04-29 04:35:01,8กฐ6370,pickup,0,0
2024-04-29 04:35:01,8กฐ6370,pickup,0,0
2024-04-29 04:40:01,8กฐ8370,pickup,0,0
2024-04-29 04:40:01,8กฐ6370,pickup,0,0
2024-04-29 04:40:01,8กฐ6370,pickup,0,0
2024-04-29 04:40:01,8กฐ6370,pickup,0,0
2024-04-29 04:40:01,8กฐ6370,pickup,0,0
2024-04-29 04:45:01,8กฐ6370,pickup,0,0
2024-04-29 04:45:01,8กฐ6370,pickup,0,0
2024-04-29 04:45:01,8กฐ6370,pickup,0,2
2024-04-29 04:45:01,8กฐ6370,pickup,0,0
2024-04-29 04:50:01,,pickup,0,0
2024-04-29 04:50:01,8กฐ6370,pickup,0,0
2024-04-29 04:50:01,8กฐ6370,pickup,0,0
2024-04-29 04:50:01,8กฐ6370,pickup,2,0
2024-04-29 04:50:01,8กฐ6370,pickup,0,0
2024-04-29 04:55:01,8กฐ6370,pickup,0,0
2024-04-29 04:55:01,8กฐ6370,pickup,2,0
2024-04-29 04:55:01,8กฐ6370,pickup,2,2
2024-04-29 04:55:01,8กฐ6370,pickup,0,0
2024-04-29 04:55:01,,motorbike,0,0
2024-04-29 04:55:01,8กฐ6370,pickup,0,0
2024-04-29 05:00:01,8กฐ6370,pickup,0,5
2024-04-29 05:00:01,8กฐ6370,pickup,0,0
2024-04-29 05:00:01,,motorbike,0,0
2024-04-29 05:00:01,8กฐ6370,pickup,0,0
2024-04-29 05:10:01,,sedan,3,0
2024-04-29 05:40:01,,suv,9,0
2024-04-29 05:40:01,,truck,5,4
2024-04-29 05:40:01,,van,9,0
2024-04-29 05:45:01,,van,3,0
2024-04-29 05:45:01,,van,0,0
2024-04-29 05:55:01,,truck,2,2
2024-04-29 06:15:01,,,0,2
2024-04-29 06:25:01,,,2,5
2024-04-29 06:30:01,,pickup,2,0
2024-04-29 06:40:01,,other,0,2
2024-04-29 07:20:02,,bus,5,3
2024-04-29 07:25:01,,van,5,4
2024-04-29 07:45:01,,van,2,3
2024-04-29 07:50:01,,,22,40
2024-04-29 07:50:01,,,0,0
2024-04-29 07:50:01,,,0,0
2024-04-29 07:50:01,,,0,0
2024-04-29 08:10:01,,,0,0
2024-04-29 08:10:01,,,0,0
2024-04-29 08:10:01,,,4,5
2024-04-29 08:25:00,,motorbike,2,0
2024-04-29 08:30:01,,other,2,0
2024-04-29 08:30:01,,truck,0,0
2024-04-29 08:30:01,,other,11,4
2024-04-29 08:30:01,,motorbike,0,0
2024-04-29 08:30:01,,van,52,2
2024-04-29 08:30:01,,other,0,0
2024-04-29 08:30:01,,bus,11,3
2024-04-29 08:30:01,,pickup,0,0
2024-04-29 08:30:01,,bus,0,0
2024-04-29 08:35:01,,pickup,0,0
2024-04-29 08:40:01,,,0,0
2024-04-29 08:40:01,,,0,0
2024-04-29 08:40:01,,,2,0
2024-04-29 09:15:01,,pickup,0,6
2024-04-29 09:20:01,,pickup,6,2
2024-04-29 09:25:01,,van,0,0
2024-04-29 09:25:01,,van,2,3
2024-04-29 09:25:01,,motorbike,0,0
2024-04-29 09:25:01,,motorbike,0,0
2024-04-29 09:30:01,,motorbike,0,0
2024-04-29 09:35:01,,bus,8,0
2024-04-29 09:40:01,,bus,0,3
2024-04-29 09:40:01,,van,2,2
2024-04-29 09:40:01,,van,0,0
2024-04-29 09:45:02,,van,5,0
2024-04-29 10:20:01,,tuktuk,8,0
2024-04-29 10:40:01,,truck,3,0
2024-04-29 10:45:01,,truck,8,3
2024-04-29 10:45:01,,truck,2,0
2024-04-29 10:50:02,,bus,0,2
2024-04-29 11:55:01,,bus,0,0
2024-04-29 11:55:01,สก3536,tuktuk,4,0
2024-04-29 12:15:01,,other,23,0
2024-04-29 12:15:01,,bus,0,2
2024-04-29 12:20:01,,van,5,9
2024-04-29 12:50:01,,truck,2,4
2024-04-29 12:55:01,,truck,0,0
2024-04-29 12:55:01,,other,3,0
2024-04-29 12:55:01,,tuktuk,8,5
2024-04-29 14:10:01,ฆช2251,van,3,4
2024-04-29 14:10:01,ฆข2251,hatchback,0,0
2024-04-29 14:15:01,,motorbike,4,0
2024-04-29 14:15:01,,motorbike,0,0
2024-04-29 14:20:01,,motorbike,3,0
2024-04-29 14:30:01,,sedan,2,5
2024-04-29 14:45:01,,bus,3,6
2024-04-29 14:45:01,,motorbike,0,0
2024-04-29 14:55:01,324003,pickup,0,2
2024-04-29 14:55:01,324000,pickup,0,0
2024-04-29 14:55:01,40000,pickup,0,0
2024-04-29 14:55:01,24003,pickup,0,0
2024-04-29 15:00:01,324053,pickup,0,0
2024-04-29 15:00:01,347003,pickup,0,4
2024-04-29 15:00:01,,pickup,5,3
2024-04-29 15:25:01,,other,0,6
2024-04-29 15:25:01,,other,0,0
2024-04-29 15:30:01,,other,0,4
2024-04-29 15:30:01,,other,0,0
2024-04-29 15:30:01,,other,0,0
2024-04-29 15:30:01,,other,0,0
2024-04-29 15:35:01,,other,0,0
2024-04-29 15:40:01,,other,0,0
2024-04-29 15:40:01,,other,0,0
2024-04-29 15:40:01,,van,0,0
2024-04-29 15:40:01,,other,0,0
2024-04-29 15:40:01,,van,2,0
2024-04-29 15:40:01,,bus,7,0
2024-04-29 15:40:01,,van,0,0
2024-04-29 15:45:01,,suv,0,5
2024-04-29 15:45:01,,van,2,0
2024-04-29 15:45:01,,van,0,0
2024-04-29 15:45:01,,pickup,5,0
2024-04-29 15:50:01,,van,0,0
2024-04-29 15:50:01,,other,0,0
2024-04-29 15:50:01,,van,0,5
2024-04-29 15:55:01,,suv,0,0
2024-04-29 15:55:01,,other,0,0
2024-04-29 15:55:01,,suv,0,0
2024-04-29 15:55:01,,other,0,0
2024-04-29 15:55:01,,suv,0,0
2024-04-29 15:55:01,,other,0,0
2024-04-29 15:55:01,,other,0,0
2024-04-29 16:00:01,,pickup,0,0
2024-04-29 16:00:01,,other,0,0
2024-04-29 16:05:02,,other,0,0
2024-04-29 16:10:01,,other,4,3
2024-04-29 16:10:01,,other,0,0
2024-04-29 16:10:01,,other,0,0
2024-04-29 16:10:01,,other,0,0
2024-04-29 16:15:01,,other,0,0
2024-04-29 16:15:01,,other,0,0
2024-04-29 16:15:01,,other,0,0
2024-04-29 16:20:01,,other,0,0
2024-04-29 16:25:01,,other,0,0
2024-04-29 16:25:01,,other,0,0
2024-04-29 16:25:01,,other,0,0
2024-04-29 16:25:01,,other,0,0
2024-04-29 16:30:01,,other,0,0
2024-04-29 16:30:01,,pickup,0,3
2024-04-29 16:30:01,,other,0,0
2024-04-29 16:30:01,,other,0,0
2024-04-29 16:30:01,,other,0,0
2024-04-29 16:40:01,,other,0,0
2024-04-29 16:40:01,,other,0,0
2024-04-29 16:40:01,,other,0,0
2024-04-29 16:45:01,,other,3,0
2024-04-29 16:55:01,,other,0,0
